,4scRNA control,CRISPRa-PP_1075,CRISPRa-PP_1830,CRISPRa-PP_2168,CRISPRa-PP_2329,CRISPRa-PP_4169,CRISPRa-PP_4965,CRISPRa-PP_5079,CRISPRi-PP_0059,CRISPRi-PP_0289,CRISPRi-PP_0417,CRISPRi-PP_0420,CRISPRi-PP_0966,CRISPRi-PP_1025,CRISPRi-PP_1032,CRISPRi-PP_1037,CRISPRi-PP_1237,CRISPRi-PP_1525,CRISPRi-PP_1530,CRISPRi-PP_1665,CRISPRi-PP_1914,CRISPRi-PP_1917,CRISPRi-PP_1988,CRISPRi-PP_1989,CRISPRi-PP_1992,CRISPRi-PP_2000,CRISPRi-PP_2082,CRISPRi-PP_2554,CRISPRi-PP_2639,CRISPRi-PP_3569,CRISPRi-PP_4016,CRISPRi-PP_4297,CRISPRi-PP_4678,CRISPRi-PP_4725,CRISPRi-PP_4822,CRISPRi-PP_4823,CRISPRi-PP_5015,CRISPRi-PP_5128,CRISPRi-PP_5155,CRISPRi-PP_5336-5335,pACA production 3 scRNA positive control
NADS1,0.0006643772890876365,0.0006643772890878585,0.0006643772890875255,0.0006643772890865263,0.0006643772890878585,0.0006643772890874144,0.0006643772890869704,0.0006643772890860822,0.0006643772890879696,0.0006643772890875255,0.0006643772890875255,0.0006643772890872757,0.0006643772890875255,0.0006643772890868871,0.0006643772890874561,0.0006643772890875949,0.0006643772890875255,0.0006643772890891769,0.0006643772890910782,0.0006643772890872063,0.0006643772890867622,0.0006643772890875255,0.0006643772890875949,0.0006643772890875255,0.0006643772890910782,0.0006643772890869704,0.0006643772890875255,0.0006643772890878585,0.0006643772890878585,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890867622,0.0006643772890874006,0.0006643772890875255,0.0006643772890873312,0.0006643772890875255,0.0006643772890875255,0.0006643772890874561,0.0006643772890875255,0.0006643772890910782
NAMNPP,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
NAt3pp_copy1,0.052031016814906905,0.0520310168149069,0.052031016814906905,0.0520310168149069,0.0520310168149069,0.0520310168149069,0.052031016814906905,0.0520310168149069,0.0520310168149069,0.052031016814906905,0.052031016814906905,0.0520310168149069,0.0520310168149069,0.0520310168149069,0.0520310168149069,0.052031016814906905,0.052031016814906905,0.0520310168149069,0.0520310168149069,0.052031016814906905,0.0520310168149069,0.0520310168149069,0.052031016814906905,0.0520310168149069,0.0520310168149069,0.0520310168149069,0.052031016814906905,0.0520310168149069,0.0520310168149069,0.05203101681490701,0.0520310168149069,0.0520310168149069,0.0520310168149069,0.0520310168149069,0.0520310168149069,0.052031016814906905,0.0520310168149069,0.0520310168149069,0.052031016814906905,0.0520310168149069,0.052031016814906905
NAtex,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295,0.001028091745240295
NDPK1,0.15289755915138017,0.15289755915138095,0.15289755915138095,0.15289755915138273,0.15289755915138095,0.15289755915138362,0.15289755915137507,0.15289755915138273,0.15289755915140707,0.15289755915138095,0.152897559151372,0.15289755915138425,0.15289755915136974,0.15289755915138153,0.15289755915137732,0.15289755915137748,0.15289755915138095,0.1528975591513826,0.1528975591513923,0.1528975591513771,0.1528975591513802,0.15289755915139286,0.15289755915137748,0.1528975591513922,0.1528975591513861,0.15289755915138006,0.15289755915138095,0.15289755915138095,0.15289755915138095,0.1528975591513774,0.15289755915137862,0.1528975591513851,0.15289755915137665,0.15289755915137726,0.15289755915137804,0.1528975591513772,0.15289755915139125,0.15289755915141212,0.15289755915137732,0.15289755915137715,0.15289755915138184
NDPK2,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305,0.12672442168588305
NDPK3,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.037443907021281635,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.037443907021281635,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.037443907021281635,0.03744390702128164,0.03744390702128164,0.037443907021281635,0.03744390702128164,0.037443907021281635,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.03744390702128175,0.037443907021281635,0.03744390702128164,0.03744390702128164,0.03744390702128164,0.037443907021281635,0.03744390702128164,0.037443907021281635,0.037443907021281635,0.03744390702128164,0.037443907021281635,0.03744390702128164
NDPK4,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116,0.0031683440666775116
NDPK5,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298,0.005085872367212298
NDPK7,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966,0.005023696460983966
NDPK8,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206,0.0031537487835253206
NH4tex,4.623556456911862,4.617617798431655,4.63491182146574,4.613952532650905,4.6215150430592935,4.6179657667019915,4.62582984961129,4.6225589478702735,4.680170894494465,4.673536299472668,4.642543925529052,4.617490210065884,4.602736355404166,4.64457374043949,4.5981547731781305,4.583087747073064,4.633635937807772,4.64290349274194,4.637811557052904,4.582704981975704,4.625597870764432,4.5991870790468665,4.5756644239728,4.600138192319055,4.656172682783684,4.607097557725493,4.634598650021833,4.6198795921887665,4.607213547148941,4.581173921586277,4.601251690783985,4.626989743846082,4.616040342272824,4.648958140645562,4.599720630394712,4.580257605141086,4.638136327438529,4.596472926538278,4.5807679586042305,4.600428165877235,4.640583704273107
NH4tpp,4.623556456911862,4.617617798431655,4.63491182146574,4.613952532650905,4.6215150430592935,4.6179657667019915,4.62582984961129,4.6225589478702735,4.680170894494465,4.673536299472668,4.642543925529052,4.617490210065884,4.602736355404166,4.64457374043949,4.5981547731781305,4.583087747073064,4.633635937807772,4.64290349274194,4.637811557052904,4.582704981975704,4.625597870764432,4.5991870790468665,4.5756644239728,4.600138192319055,4.656172682783684,4.607097557725493,4.634598650021833,4.6198795921887665,4.607213547148941,4.581173921586277,4.601251690783985,4.626989743846082,4.616040342272824,4.648958140645562,4.599720630394712,4.580257605141086,4.638136327438529,4.596472926538278,4.5807679586042305,4.600428165877235,4.640583704273107
NI2tex,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121
NI2tpp,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121,0.0008222982527944121
NNATr,0.0006643772890876365,0.0006643772890878585,0.0006643772890875255,0.0006643772890865263,0.0006643772890878585,0.0006643772890874144,0.0006643772890869704,0.0006643772890860822,0.0006643772890879696,0.0006643772890875255,0.0006643772890875255,0.0006643772890872757,0.0006643772890875255,0.0006643772890868871,0.0006643772890874561,0.0006643772890875949,0.0006643772890875255,0.0006643772890891769,0.0006643772890910782,0.0006643772890872063,0.0006643772890867622,0.0006643772890875255,0.0006643772890875949,0.0006643772890875255,0.0006643772890910782,0.0006643772890869704,0.0006643772890875255,0.0006643772890878585,0.0006643772890878585,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890867622,0.0006643772890874006,0.0006643772890875255,0.0006643772890873312,0.0006643772890875255,0.0006643772890875255,0.0006643772890874561,0.0006643772890875255,0.0006643772890910782
NNDMBRT,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
NNDPR,0.0006643772890876365,0.0006643772890878585,0.0006643772890875255,0.0006643772890865263,0.0006643772890878585,0.0006643772890874144,0.0006643772890869704,0.0006643772890860822,0.0006643772890879696,0.0006643772890875255,0.0006643772890875255,0.0006643772890872757,0.0006643772890875255,0.0006643772890868871,0.0006643772890874561,0.0006643772890875949,0.0006643772890875255,0.0006643772890891769,0.0006643772890910782,0.0006643772890872063,0.0006643772890867622,0.0006643772890875255,0.0006643772890875949,0.0006643772890875255,0.0006643772890910782,0.0006643772890869704,0.0006643772890875255,0.0006643772890878585,0.0006643772890878585,0.0006643772890875255,0.0006643772890875255,0.0006643772890875255,0.0006643772890867622,0.0006643772890874006,0.0006643772890875255,0.0006643772890873312,0.0006643772890875255,0.0006643772890875255,0.0006643772890874561,0.0006643772890875255,0.0006643772890910782
NTD2,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625028442,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734
O2tex,8.709460351004259,8.698374855174533,8.730657031506807,8.69153302571713,8.705649711812791,8.699024395945818,8.713704017376555,8.707598334126617,8.815140634490513,8.802756057118119,8.74490362575669,8.698136690225079,8.670596161523035,8.748692613589158,8.662043874701306,8.633918759305184,8.728275382012141,8.745574817887055,8.736069871267473,8.633204264456777,8.713270990195726,8.663970845656143,8.620061889518025,8.665746257097629,8.77034397263162,8.678737072523036,8.730072444812661,8.702596870187813,8.678953586113463,8.630346285063181,8.66782478756564,8.715869153280837,8.695430270344742,8.756876827307186,8.664966808172037,8.628635827698828,8.736676109320646,8.6589044276403,8.629588487496695,8.666287541073624,8.74124454607857
O2tpp,8.708388546385978,8.697303050556252,8.729585226888526,8.690461221098849,8.70457790719451,8.697952591327537,8.712632212758274,8.706526529508336,8.814068829872232,8.801684252499838,8.743831821138409,8.697064885606798,8.669524356904754,8.747620808970877,8.660972070083025,8.632846954686903,8.72720357739386,8.744503013268774,8.734998066649192,8.632132459838497,8.712199185577445,8.662899041037862,8.618990084899744,8.664674452479348,8.76927216801334,8.677665267904755,8.72900064019438,8.701525065569532,8.677881781495183,8.6292744804449,8.66675298294736,8.714797348662556,8.694358465726461,8.755805022688905,8.663895003553757,8.627564023080547,8.735604304702365,8.657832623022019,8.628516682878415,8.665215736455343,8.74017274146029
OCBT,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265,0.10340787303893265
OCTDPS,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05
OGMEACPD,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05
OGMEACPR,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05
OGMEACPS,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05,6.509496285878047e-05,6.509496285876957e-05,6.509496285878047e-05
OHPBAT,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05,6.509496285876957e-05
OHPHM,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05
PANTS,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.00016784575625028442,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734,0.0001678457562501734
OMBZLM,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05
OMCDC,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323,0.18354123184639323
OMMBLHX,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285876949e-05,6.509496285877006e-05,6.509496285876949e-05,6.509496285877006e-05
OMPDC,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485993,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485993,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485993,0.09680671837485992,0.09680671837485992,0.09680671837485993,0.09680671837485992,0.09680671837485993,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837486003,0.09680671837485993,0.09680671837485992,0.09680671837485992,0.09680671837485992,0.09680671837485993,0.09680671837485992,0.09680671837485993,0.09680671837485993,0.09680671837485992,0.09680671837485993,0.09680671837485992
